# Image measurements for the Roma bundle demos in DBAT.
# Format: Image id, OP id, x, y
20,10021,2138.7991,1723.2926
20,10022,2864.9458,1498.2413
20,10023,2702.5933,1818.1350
20,10024,3152.7715,1347.1399
20,10025,1098.6331,2196.8618
20,11967,1324.5365,1703.1451
20,10027,1659.2029,1883.8240
20,10028,3061.8357,1383.2966
20,10029,1708.6252,1909.2966
20,10030,1833.8813,2049.2583
20,10031,1918.3706,2221.9868
20,10032,2717.5503,1754.6058
20,10033,3272.6667,1285.6361
20,10034,1904.8788,1330.1130
20,10035,2036.6941,1970.0974
20,10036,1614.9058,2212.1858
20,10038,2933.1038,1516.5671
20,10039,2788.3562,1001.3260
20,10041,3065.9075,1502.0524
20,10042, 720.5145,2277.2517
20,10043,1013.0739,2980.6741
20,10044,2426.0659,2258.5535
20,10045,1442.5613,1715.3188
20,10046,1606.7080,2224.3167
20,10047,3296.3984,1297.9664
20,10048,1394.1498,1680.0973
20,10050,1718.4924,2136.0430
20,10051,2621.2205,1902.9484
20,10052,2600.5920,1270.0262
20,10053,3052.7649,2125.2068
20,10054,1661.0767,2181.7500
20,10055,2564.2471,1142.4524
20,10056,2984.8464,1933.2126
20,10057,1769.7537,1428.4441
20,10058,1720.1362,2003.7887
20,10059,2537.4917,2361.0029
20,10060, 773.8857,2377.7314
20,10061,2317.9016,1298.3779
20,10062,1748.4727,1393.4767
20,10063,2976.8130,1494.0956
20,10064,1655.5956,2646.1067
20,10065,1877.3444,2541.3728
20, 9448,2437.6123,1544.9229
20, 9805,2408.3984,2375.8047
20,10068,2808.0432, 993.7181
20,10069,1349.9713,2220.2329
20,10070,2452.1257,1104.6787
20,10071,2636.7205,1163.5962
20,10072,2965.7378,1381.2981
20,10073,2742.4050,1014.1118
20,10074,1093.8470,2185.6570
20, 9782, 743.4263,2131.9141
20,10075, 965.1217,2803.1401
20,10076,3063.6875,1287.8894
20,10077,1955.9152,2159.8979
20,10078,3330.0093,1708.9260
20, 9723,3283.0637,2844.3896
20,10081,3121.3384,1323.0540
20,10082,2144.2119,1479.3894
20,10083,2343.5891,1693.9656
20, 9762,2304.4810,1645.7657
20,10084,1411.4846,1754.2964
20,10085,1945.9646,1720.5356
20,10086,3239.6382,1951.9087
20,10087,2923.6584,1366.9417
20,10088,1862.7046,1361.6315
20,10089,2969.3857,1920.4395
20,10090,1874.8438,2030.8429
20,10091,2425.8018,1536.7874
20,10877,2290.9819,1659.0131
20,10093,3309.3677,1698.5614
20,10094, 999.1688,2934.2183
20,10095,2891.2241,2993.6475
20,10096,2316.8513,1565.8503
20,10097,2457.3677,1091.0629
20,10099,1912.6571,2254.8689
20,10100,2490.8250,1127.2500
20,10101,2257.0161,2184.0308
20,10102, 862.0670,2146.1091
20,10103,3115.6848,2150.5552
20,10104,3203.5623,2917.4607
20,10105,2903.8403,1497.7344
20,10106,2500.2795,1165.2919
20,10107,2803.4546,3080.7661
20,10108,2151.2234,1573.8164
20,10109, 823.0018,2030.8141
20,10110,1398.7306,1750.6127
20,10111,1880.7391,1923.8184
20,10112,1931.6212,1244.0234
20,10113,1801.5066,2237.4800
20,10115,1922.5396,2367.4558
20,10116,2872.8762,1369.9763
20, 9675,1928.3262,1226.5792
20,10117,2977.3848,2441.6013
20,10118,2604.0593,1282.8499
20,10119,2757.7244,1128.9026
20,10121,2125.0125,1764.0500
20,10122,3143.1228,1283.8708
20,10123,2779.2563, 934.6793
20,10124,2544.6260, 990.5892
20,10125,2914.5581,2760.3040
20,10126,3090.1482,1960.8735
20,10127,1994.1263,1919.5330
20,10130,2508.1118,2374.5408
20,10131,3238.3640,1927.5486
20,10133,2039.2615,2179.6125
20,10134,2183.0615,1501.4443
20,10135,2875.6074,2407.9546
20,10136,2782.8699, 970.4583
20,10137,2901.5483,2273.8245
20,10138,2998.8696,1922.5070
20,10139,3078.2549,1494.6124
20,10140,1255.5349,1753.9773
20,10141,1897.9244,2230.8542
20,10142,3220.0176,1774.9453
20,10143,3080.3232,2153.2651
20,10144,2187.4390,2268.2878
20,10145,2646.8059,2527.4150
20,10146,2116.4338,1301.8218
20,10147,3260.7334,1373.1189
20,10148,3036.6328,2152.3794
20,10149,1670.8826,2436.1509
20,10150,2564.2524,1522.7234
20,10151,1880.7158,1665.2168
20,10152,2886.4780,3040.4014
20,10153,1829.0205,2061.1719
20,10154,2345.5398,1491.9391
20,10155,1589.8787,2348.4023
20,10156,1433.2190,2137.9993
20,10157,2116.5645,2728.7568
20,10158,2562.5105,1235.6459
20,10159,3275.0254,2180.5554
20,10160,1620.8545,2144.8218
20,10162,2797.5552, 985.2557
20,10163, 965.7753,2618.6853
20,10164,2446.2314,1263.8341
20,10165, 803.7593,2420.4912
20,10166,2057.3188,1549.0073
20,10167, 692.2102,2211.3850
20,10168,2928.9470,1667.6853
20,10169,2979.2371,1970.3304
20,10170,1895.7523,1250.5742
20,10171,2572.1301,1922.2842
20,10172,1784.0005,2263.9790
20,10173,2431.5869,2237.0215
20,10174,2702.8994,1944.0380
20,10175,2607.6924,1168.6919
20,10176,2015.5649,1730.8007
20,10177,2307.6125,1724.7662
20,10178,1618.0200,2548.0413
20,10179,2730.0249,2368.8987
20,10180,2083.3462,1600.5134
20,10182, 807.7599,2403.6104
20, 9785,2171.0708,1518.1744
20,10183,1844.8314,2253.7566
20,10184,2281.2222,1598.1514
20,10185,3171.9424,2362.9058
20,10186,2536.2651,1034.7371
20,10187,1031.1781,2634.8335
20,10188,2203.3801,1193.3448
20,10189,3260.2822,2152.9805
20, 9708,2118.6028,1654.1031
20,10190,2142.8015,1558.4922
20,10192,1327.6296,1727.2764
20,11719,1344.5029,1803.5083
20,10194,2369.1047,1533.2527
20,10195,2134.9702,1709.0244
20,10196,2671.1514, 981.9319
20,10197,2251.2244,1489.3506
20,10198,3001.9556,1481.0850
20,10200,3003.2219,1324.2101
20,10201,2603.7732,1142.1746
20,10202,1352.4189,1694.0176
20,10203,2142.6787,1584.9475
20,10204,2515.9792,1235.4927
20,10427,2550.1912,1226.7399
20,10206,3324.1348,1301.9539
20,10207,3025.6577,1481.7922
20,10480,2331.0352,1501.9384
20,10209,1628.7566,2237.4246
20,10210,2970.8811,1320.9083
20,10211,2644.3955,1147.1294
20,10212,3009.2417,1339.4148
20,10214,2885.9712,1381.5453
20,10215,2911.5503,1380.8032
20,10216,2092.4341,1532.1718
20,10217,3024.1555,1358.0204
20,10218,3157.5073,1472.7236
20,10219,2775.8345,1016.3853
20,10220,2384.6343,1512.9856
20,10221,2086.6047,1544.0243
20,10222,2858.1050,1355.0886
20,10224,3025.7385,1289.7056
20,10225,2409.6355,1677.8953
20,10364,2471.1047,1232.8397
20,10227,2736.6450,1895.5150
20,10228,2994.3069,1677.1603
20,10229,2857.1741,1978.5642
20,10230,2472.4631,1276.7330
20,10231,1164.7405,1821.6748
20,10232,2056.4731,2156.3889
20,10233,2985.3765,2255.1494
20,10410,2706.2317,1770.7671
20,10235,2417.6365,1503.7319
20,10236,2621.1003,1250.6752
20,10237,2668.4126,1119.6799
20,10238,2924.7537,1487.5657
20,10239,2114.3730,1716.1184
20,10240,2064.4175,1802.6274
20,10241,2428.7869,1185.8104
20,10485, 871.7920,2582.8916
20,10243,2457.4360,1255.3256
20,10244,2590.9924,1134.7834
20,10245,1932.9388,2449.8047
20,10246,1695.9325,1541.1493
20,10247, 684.4252,2228.7058
20,10248,1818.0088,2772.0493
20,10249,2652.2681,1250.2798
20,10250,2034.8912,1684.5332
20,10251,1723.5969,2464.9939
20,10252,2711.4995,1799.3936
20,10255,1758.5447,2125.2271
20,10256,2458.6936,1406.9808
20,10257,1965.4375,2519.3452
20,10258,1039.5067,3044.3809
20,10259,2390.1377,1749.7566
20,10260,2360.9866,1144.3573
21, 8334, 840.4917,2716.4067
21,34772, 905.9158,3060.1807
21, 7393, 670.6951,2669.4727
21, 6322,1917.0850,2852.4658
21, 5893,1902.1525,2922.8462
21, 8543,2347.8298,2627.7937
21, 8081,1970.4180,2944.8013
21, 5730, 800.5432,2858.7278
21, 6578,1833.8832,3090.3047
21, 7970, 657.0092,2648.5981
21, 7162,1822.5409,3090.3975
21, 6597,3301.5579,2700.5208
21, 6296, 724.3856,2774.9966
21, 8938,2980.4592,2529.7678
21, 7773,2981.1797,2513.7065
21, 5811,1925.7076,2870.2432
21, 9033,2080.2148,2537.7847
21, 9000,1870.5548,2551.1042
21, 5855,1911.7040,2943.3994
21, 8473,1706.9220,2480.0027
21, 5826,1788.9675,2558.5234
21, 7273,3222.3796,3058.1621
21, 6669,3451.9133,3245.9150
21, 7695,2654.3967,2760.5486
21, 8515,2809.5901,2915.8430
21, 8078,1615.2527,2551.2349
21, 8830,2612.1365,2507.4199
21, 8643,1501.6917,2558.7712
21, 7417, 632.9241,2629.2253
21, 8004, 673.5626,2655.3967
21, 8869,1963.5955,2874.6348
21, 6419,1923.4265,3057.7288
21, 6585,2895.3254,2903.0469
21, 6384, 823.7303,2692.5129
21, 8136,2981.1304,2496.0056
21, 9079,2718.3408,3009.7783
21,34688,2786.2620,2535.5774
21, 6294,1715.6512,2842.5596
21, 8191,1519.8721,2602.8535
21, 9603, 833.4764,2928.9565
21, 8478,2930.0156,2552.0261
21, 7051,3276.5994,2889.4761
21, 5680,1878.6345,2738.2432
21, 9189,1665.1726,2724.1299
21, 9133,1543.3600,2646.5093
21, 5980, 790.9432,2843.4128
21, 8532,3063.4512,2788.5911
21, 8492,3209.2090,3074.5840
21, 7481,1865.5732,2765.3718
21, 9191,1488.9288,2177.1611
21, 6757,2672.1602,2816.4668
21, 8121,2935.7368,2542.3521
21, 9035,2412.1052,2776.7373
21, 9116,1913.5540,2815.3308
21, 8922,2993.0212,2929.0376
21, 5982, 872.4387,3007.4595
21, 6040,2578.6816,3177.6787
21, 8544,2460.5549,2881.4299
21, 8707,3050.4551,2544.4990
21, 8843, 798.0713,2651.2517
21, 8107,3386.8962,2473.1577
21, 8622,1033.5117,3023.3594
21, 8697,1062.3271,2615.3442
21, 6061,3210.7617,2987.8315
21, 9048,1409.2794,2135.9851
21, 7976,1889.8541,2822.1567
21, 6100,3413.0645,3099.2119
21, 9194,1979.2389,3024.1919
21, 7228, 682.8648,2707.7935
21, 7659,1844.7415,2657.4443
21, 7360,1837.8357,3101.4099
21, 6859, 818.8704,2738.4102
21, 8112,1457.5867,2570.8630
21, 8958, 678.7524,2449.4890
21, 8693,1720.7000,3049.7483
21, 6261,1871.7524,2718.6519
21, 8323,2992.6948,2871.8657
21, 8750,3200.5476,2517.2261
21, 8180,3007.4724,2561.3489
21, 9121,1425.0520,2147.4966
21,34738,3212.8042,2919.3298
21, 8871,1562.6062,3017.0508
21, 9131,1756.6196,2447.1323
21, 9386,2216.7598,2449.4771
21, 8040,2855.4197,2717.1929
21, 6357,2963.9238,3093.4238
21, 8783,2347.6077,2517.4116
21, 8831,1715.3816,2503.3513
21, 8237,1496.2471,2195.7180
21, 9112,1867.1785,2848.8064
21, 8126,2139.0591,3183.6240
21, 8892,2439.4041,2508.0676
21, 8418,2274.4697,2653.0234
21, 7535,3048.5012,2754.1514
21, 8744,2662.5532,2494.3796
21, 6308, 709.9730,2734.3638
21, 9134,2293.9453,2565.5315
21, 8540,3307.9360,2591.7090
21, 8072,2979.2637,2755.0615
21, 8602, 626.6566,2417.7671
21, 9198,1603.8192,3096.0952
21, 7904,1879.5957,2766.3123
21, 6068,1788.0769,2589.1069
21, 7418,3064.8193,2872.3613
21, 7978,3170.6909,2736.6084
21, 6914,3054.2905,2798.9683
21, 8460,2789.8350,2925.0557
21, 8110,1927.4214,2843.7473
21, 6437,2659.9187,2776.4082
21, 9202, 910.9246,3032.3684
21, 9136,1506.1050,2184.1909
21, 7975,1883.7749,2807.8101
21, 8350,1710.1420,2585.8481
21, 7180,3035.2971,2697.6987
21, 9087,2004.8326,2565.6235
21, 8771,1635.8220,2677.6685
21, 6142,2777.8025,2992.6580
21, 8562,1682.5436,2166.6484
21,34751,1730.6204,2537.9785
21, 9144,1967.8464,2566.3494
21, 7541,2998.5447,2756.2229
21, 8510,2266.4131,2535.7532
21, 8945,1908.1273,3192.5469
21, 9204,1858.7070,2716.3027
21, 6495,2531.2004,3129.9771
21,34684, 818.4675,2906.3926
21, 8125,1994.9204,2609.2373
21, 8038,2799.0513,2526.6414
21, 8022,1717.4882,2820.2407
21, 9257,1883.2074,2651.9331
21, 9096,1913.6937,3039.1807
21, 6314, 921.9886,3048.9624
21, 8724,2621.9688,2912.5566
21, 9233,1953.6744,1538.9136
21, 9267,1895.7563,1506.6176
21, 7501, 855.1978,2740.1865
21, 9239,2250.7422,1028.1395
21,34715,3213.0779,2898.7368
21, 9225,2127.8472,1509.2311
21, 9443,2372.6758,1517.3757
21, 9369, 632.5712,2443.3140
21, 9287,2344.3298,1000.4116
21, 8904, 715.7096,2704.7844
21, 8916, 633.2374,2467.3489
21, 9279, 600.1039,2397.6213
21, 9211,2135.4355,1530.0475
21, 5780,1815.2925,3022.2246
21, 9331,2142.8152,1557.4714
21, 9371,1468.8169,2136.0884
21, 9226,2391.7986,1026.2736
21, 9407,2328.6582,1026.3798
21, 5997,1835.1299,2694.2991
21, 9217,2603.4219,2524.9270
21, 9306,1843.0386,2843.2671
21, 8164,3398.2778,3096.3296
21, 6736, 689.6522,2682.5183
21, 6979,2965.3677,2844.4231
21, 9429,3088.3479,2564.8225
21, 7354,1902.0088,2849.2798
21, 5675,1937.9897,2929.8660
21, 8134,1894.3279,2904.4797
21, 8913,3386.7446,2664.2053
21, 5043,1965.0085,2961.2588
21, 8306,1697.6942,2869.5874
21, 9374, 869.9128,2765.8013
21, 9077,1930.1786,2455.8330
21, 9445, 965.5608,3134.3818
21, 7630,1832.7449,2860.5791
21, 5791,2365.2673,2578.0403
21, 9126, 918.9178,2844.9873
21, 9446,1602.1873,2113.2009
21, 9243,2153.6760,2522.8008
21, 9447,2087.1953,2643.0366
21, 9370,2086.3833,2610.2363
21, 9390,3104.5083,2660.8345
21, 9367,2358.2288,1013.0355
21, 9213,1625.3936,2219.2314
21, 9404,1403.9847,2091.2278
21, 9328,3101.1213,3020.7205
21, 7452,3051.4202,2677.3669
21, 9262,2868.3872,2783.9871
21, 9278,2882.4531,2772.4971
21, 9448,2315.9785,1519.7275
21, 5692,1909.2260,2833.9182
21, 9395,1464.1162,2433.1238
21, 9307, 644.1465,2485.8877
21, 9292,2015.3445,1545.1028
21, 9389,1608.7286,2842.6641
21, 8258,1964.5166,2930.8474
21, 7240,2762.8601,3031.3538
21, 9449, 983.4264,3179.4800
21, 9450,2356.1001,1503.7073
21, 9451,2541.2078,1505.8511
21, 9433,2346.9629,2583.1992
21, 6772, 839.8441,2902.8220
21, 9452, 773.0542,2864.4805
21,34729,3326.2524,3118.3372
21, 5921,3327.3052,3023.1211
21, 9453,1975.9741,1508.7578
21, 9354,1747.6387,2428.1538
21, 6809, 876.8642,3030.6431
21, 7882,1949.7426,2536.2004
21, 8942,2286.1926,2614.6650
21, 8583, 718.2991,2626.9871
21, 9342,2625.6057,2608.5012
21, 7434,3406.7603,3166.7317
21, 9273,2213.0522,1512.0950
21, 9454,1223.0520,2177.3660
21, 6933,1651.1725,2872.6890
21, 9083, 936.8981,3072.1965
21, 9455, 847.6824,2932.2886
21, 9329,2393.4846,2443.4570
21, 9398,1883.7018,2634.3979
21, 5823,1862.5144,2695.2085
21, 5987,1827.5038,2675.9675
21, 6326,1994.5068,2972.7151
21, 9277,1563.8927,2218.0798
21, 8513,2646.5256,2614.8149
21, 9172,2353.5913,2540.1628
21, 9210,2575.9558,2720.3677
21, 7371,1724.7351,2525.4651
21,34671,1980.6447,2810.8047
21, 9132,1902.3848,2537.4700
21, 9430,2111.9319,2532.0015
21, 7914,2830.9270,2765.2800
21, 5332,1700.3759,2813.9851
21, 6546, 779.5940,2825.9619
21, 8714,3053.6936,2775.3723
21, 9015,2794.2229,3154.6060
21, 9372,1591.3203,2868.1272
21, 9409,2336.7439, 977.5988
21, 9252,2568.1531,2893.1182
21, 9276,1471.6201,2227.9497
21, 9457,2165.1428,3142.3599
21, 9458,1777.5940,2737.6846
21, 8312,2958.6133,2540.5137
21, 9459,3178.3828,2070.7146
21, 6619,1762.0750,3175.8120
21, 9070,1811.6732,2552.3481
21, 7940,1573.1729,2835.1367
21, 9460,2561.2551,1505.2192
21, 8701, 801.4418,2637.1497
21, 9461,2171.8005,1517.8103
21, 6565,3122.8010,2838.7571
21, 9462,2123.8059,1550.5481
21, 8219,2485.8894,2879.2725
21, 8882,1975.4171,2464.7510
21, 8634, 756.1761,2639.3179
21, 8891,2757.7769,2520.0955
21, 6959,3011.6316,3168.2539
21, 7281,3140.0737,2852.3057
21, 9317,3152.5122,2101.6582
21, 9660,1971.2236,3004.4587
21, 9464,2086.9819,2587.8943
21, 9244,1902.1584,2553.2512
21, 8490,2690.9844,2524.5129
21, 9467,2739.5447,2897.7744
21, 7614,3041.4058,2871.4805
21, 9468,1823.9926,2706.0400
21, 9082,2469.8020,2831.4788
21, 9081,1823.1396,2497.9849
21, 6486, 896.0142,3027.3191
21, 9469,1818.9102,2569.5361
21, 7543, 851.5134,2918.3760
21, 6961,3316.9058,2998.1279
21, 7414,1940.9019,2879.0549
21, 9366, 653.9507,2478.1350
21, 8728,2739.8979,2553.2180
21, 8656,1804.7614,2564.4106
21, 9470,1982.6309,2972.5330
21, 8008,3268.4351,2585.7471
21, 8536,2452.7563,2892.2942
21, 9066,3100.7427,2566.0474
21, 5919,2981.2749,2940.4429
21, 7928,2340.1050,2528.8184
21, 9473,2513.9568,1507.6007
21, 9474,1904.0032,2483.4697
21, 8907, 732.9883,2732.1821
21, 5868,2546.3064,3135.9658
21, 9476,2616.2073, 985.8472
21, 9411,1995.3574,1519.7469
21, 9441,2230.5374,1500.6028
21, 9477,1593.0834,3057.6470
21, 9478,2026.8118,2563.4409
21, 7852,1958.2639,2733.2407
21, 8624,2291.6116,2577.4727
21, 9384,3214.1641,2514.7461
21, 9479,3315.5876,3262.6780
21, 7205,2998.2478,3215.9766
21, 9480,1683.0651,3018.7620
21, 5937,3390.1890,3072.4951
21, 8726,2742.1765,2771.3899
21, 9416,1183.2394,2150.5242
21, 8266,2585.3425,3162.6287
21, 5390, 662.3353,2638.0225
21, 7336,2897.9373,2765.7769
21, 9481,2849.9048,2955.1909
21, 9229,2410.8428,2702.4604
21, 7111,3328.4048,3004.4624
21, 5676, 755.0072,2785.0557
21, 9110,2147.1362,3132.2966
21, 9482,2975.1863,3217.1841
21, 9152,2220.3723,2569.3752
21, 5814,3223.4790,3003.0313
21, 9397,2750.2424,3053.0269
21,34725,2527.5276,2955.5859
21, 8108,1858.3066,2828.2004
21, 7262,2794.9370,2830.5891
21, 9236,1918.9769,2480.5000
21, 8866, 668.9290,2440.4888
21, 8579,3393.2041,2851.8760
21, 9622,1643.2202,2657.8804
21, 8344,2958.6567,2916.4446
21, 9024,1202.8744,2213.1167
21, 9415,2478.1802,2715.6428
21, 9614,1582.6633,2731.3669
21, 7390,2667.8831,2803.3667
21, 9484, 750.5901,2662.2212
21, 9485,1546.7031,2702.8616
21, 9486,2455.5098,3074.1641
21, 9487,2005.2300,2549.0706
21, 9349,2914.9221,2093.0854
21, 9535,2155.4023,1538.2159
21, 8647, 725.4734,2757.9524
21, 8924,1582.5488,2824.0457
21, 4827,1816.7495,3101.7644
21, 9627,1298.5540,2900.9290
21, 9304,2212.1794,2921.7197
21, 8761,2027.3311,3106.7310
21, 9490,2546.7341,1009.9392
21, 9123,3182.3325,3152.5728
21, 9492,1238.1262,2550.2036
21, 7623,3352.2715,2795.6833
21, 9316, 829.2119,2579.9551
21, 6608,2866.6152,3121.5562
21, 8589,1742.8538,2481.3652
21,34762,3122.4619,3194.7627
21, 7466,2557.2192,2925.3054
21, 8488,2660.9104,2566.2590
21, 6136,2893.2292,2722.8696
21, 9494,2665.3494,2736.6484
21, 5655,2064.4006,3189.1284
21, 6065,3251.2522,3006.7371
21, 6899,3238.9775,3024.9883
21, 7856,1992.5398,3054.6028
21, 8519,2303.4141,2613.2671
21, 8507,3278.8491,2609.4160
21, 9503,2435.6033,1041.8450
21, 5590,1944.3491,2913.0205
21, 9513,2137.0391,1620.2635
21, 9591,2230.5535,1054.3043
21, 9673,1995.9613,2442.7224
21, 9674,1532.2578,2623.9775
21, 9510, 640.3212,2434.5615
21, 9675,1784.4427,1087.9181
21, 9677,2950.8379,3079.5662
21, 6790,2863.2563,2662.6233
21, 9533,2128.5513,2583.3611
21, 9645,3238.6162,2088.0444
21, 9537,2474.7136,1053.4794
21, 9547,2123.6301,1609.0063
21, 8178,2922.9119,2500.0757
21, 9679,2776.5979,2756.1875
21, 9576,2713.7202,2934.0603
21, 9555, 863.2515,2570.6135
21, 9557,3197.5845,3157.7720
21, 9681,1928.1382,2906.5291
21, 8359,2960.2295,2726.5403
21, 9683,2491.9175,1020.4254
21, 9072,1163.3413,2841.5549
21, 9506,3282.2119,3109.5610
21, 5564,2057.2373,2938.7202
21, 9684,2172.2681,2516.1572
21, 9685,2202.4648,1621.7745
21, 9686,1489.9104,2536.3906
21, 9564,2792.2729,2767.8313
21, 7717,1906.7976,2796.1680
21, 9523,3208.3882,3147.1101
21, 9551,1191.5465,2437.9412
21, 9689, 955.5290,2828.8977
21, 9690, 667.9045,2462.7446
21, 9691,1481.8762,2067.9773
21, 9693,2912.3198,3196.3989
21, 9148,2559.6702,3097.0154
21, 9509,2517.9888,1068.9315
21, 9695,2071.9180,1637.3220
21, 9502,1769.4528,3428.6230
21, 8387,1863.1611,2596.0977
21, 7263,2974.6973,2868.4180
21, 8244,2010.5211,2861.4966
21, 9517, 881.8067,2809.0793
21, 6033,2767.5337,2678.9126
21, 9697,1986.2592,2728.4404
21, 8189,1525.1642,2590.6719
21, 6394,2973.6931,2827.3965
21, 7846,2678.9209,2500.0010
21, 5892,1889.6270,2791.1284
21, 9698,1464.5049,2644.9131
21, 9699, 569.5050,2253.5537
21, 6079,3071.2561,2884.7356
21, 9701,1734.9409,1137.7435
21, 9702,2500.2520,2626.0317
21, 9703,1905.7773,3017.9414
21, 9538,3027.5898,2474.7644
21, 9704,2215.5496,1098.1830
21, 9705,1618.1746,2740.6248
21, 9649,1009.2433,2758.4092
21, 6271,2937.3308,3168.3491
21, 5843,1958.7678,2976.2024
21, 7036,3068.1128,2573.9771
21, 9161,2281.8979,2552.8665
21, 9596,3224.3054,3081.9551
21, 9706,2029.1715,2499.0696
21, 9608,3472.3596,3172.7024
21, 9707,3088.6733,2072.5347
21, 7838,3126.9180,2818.4600
21, 8730, 960.2948,2475.4341
21, 9708,1984.6207,1643.3954
21, 9587,1120.8892,2718.2322
21, 9710,2262.0078,1073.8899
21, 9624,2454.9509,2480.2266
21, 9711,2017.8152,1583.8784
21, 9712,1749.3765,2808.5251
21, 9713,2876.7793,2906.3093
21, 8617,2054.2874,2601.4817
21, 7385,3414.4514,2865.2246
21, 9715,1259.0596,1692.1797
21, 8212,1836.7133,2604.9829
21, 8850,2954.0354,2471.7310
21, 5740,1349.0934,2751.7637
21, 7826,3322.0264,2535.9951
21, 9717,2613.2109,3140.8735
21, 9550,2185.2832,1603.7290
21,34704,3281.5054,2662.3105
21, 9718,2549.4888,1026.0365
21, 9515, 668.3019,2478.6101
21, 9719,2510.6987, 770.2143
21, 9720,3091.0698,2088.3127
21, 9721,1932.1104,2629.5413
21, 9722,1028.1150,3233.0745
21, 9723,3272.3066,2984.6104
21, 9534,2709.5410,2777.2834
21, 9525,3208.2668,3043.5410
21, 9363,1905.7051,2752.6638
21, 9725,1755.7096,2901.0779
21, 9726,2470.5723,2543.9993
21, 9727,2342.2329,2711.2854
21, 9728, 679.4885,2727.0486
21, 9729, 969.8896,3174.9353
21, 9730,2098.1138,2957.5166
21, 9731, 773.7921,2548.2346
21, 7256,3132.1157,3147.2661
21, 9732,2034.9066,2876.6873
21, 6469,3422.6768,2964.1367
21, 8211,1501.7264,2546.2566
21, 6358,3139.1055,3035.9265
21, 7131,3393.1724,2891.8271
21, 9733,2938.0269,2493.7737
21, 7779,3407.1709,3119.9058
21, 8395,2992.4731,2568.6985
21, 8295,3069.6260,2827.2837
21, 7781,3317.8970,2519.3318
21, 9734,2039.2444,1645.5410
21, 8667,1934.5406,2994.5215
21, 6572,1841.4209,2707.9304
21, 9735,1331.6129,2939.5676
21, 9057,2413.8103,2505.0779
21, 9736,1747.1912,1182.5575
21, 9586,2199.7827,1505.4463
21, 9392,2198.9751,2479.7224
21, 9737,1630.2435,2631.8477
21, 8987,1906.8293,2729.7776
21, 9738,1517.4081,2642.9194
21, 8906,2677.3923,2657.1248
21, 9521,3086.7561,2725.6045
21, 9541,2652.5669,2921.2722
21, 9739,1718.3774,1582.8976
21, 9740,2765.3987,3099.0610
21, 9741,2651.1741,2742.2573
21, 9609,2457.1299,3136.6396
21, 9742,1946.6309,2769.5110
21, 9743,3359.3264,3023.3035
21, 8228,1658.7830,2472.1575
21, 9744,1974.0157,3088.0183
21, 7982,3222.5469,3037.6001
21, 9657,2972.6624,2075.8535
21, 9581,1247.9091,1686.0542
21, 9745,1893.8795,2766.4458
21, 7147,3280.3538,2966.1567
21, 9746,2530.8416,1056.6069
21, 9610,1042.9952,3003.0793
21, 9747,1186.1248,2986.3977
21, 7041,2996.3977,2846.9658
21, 9589,2671.0955,2972.0408
21, 9671,2881.2339,2453.7512
21, 9061,1865.3274,2733.4741
21, 9748,1826.0537,2118.0073
21, 9749,1743.3130,2875.9805
21, 6588,2778.0308,2904.8811
21, 7283,3310.3633,2660.5298
21, 9255,2871.7478,3184.2976
21, 9339,2213.3953,2486.1389
21, 9750,2108.9043,1560.0298
21, 9751,2065.1880,2480.0642
21, 9752,2041.8101,2459.3792
21, 9753,2330.2024,2422.1780
21, 9754,2241.0825,2087.0535
21, 7112,1773.1084,2486.7378
21, 9431,2876.9253,2656.8643
21, 9511,2587.7715, 964.9382
21, 8466,2023.4266,3031.3936
21, 9756,2025.7316,2592.1338
21, 8964, 909.1931,2560.2163
21, 9757,2505.0051,1065.5654
21, 9297,2450.3711,2756.7319
21, 9064,2835.1116,2955.1306
21, 9758,1386.8901,2083.6699
21, 8188, 556.6840,2534.6584
21, 9759,3193.3230,2477.0864
21, 6224,1595.8936,2631.4204
21, 8486,2871.3713,2707.0281
21, 9760,2953.2715,2594.4695
21, 9761,2532.1011,2781.6223
21, 9762,2181.0667,1626.7288
21, 9763,3171.1626,2828.2732
21, 9764,1188.1079,1628.3206
21, 9440,3210.2700,2080.4673
21, 5842,1665.4399,2989.5911
21, 9643,3324.2766,3175.0703
21, 9573, 848.7028,2988.5955
21, 7431,2789.7471,2830.4319
21, 9091,1942.5227,3011.4619
21, 8551,1620.4485,2540.0083
21, 8205,3134.5916,2622.0784
21, 5203, 869.5691,2817.9929
21, 6197,1688.7832,2824.4309
21, 9767,1838.5114,3073.9624
21, 9768,3104.5898,2984.8455
21,34672,3061.5669,3093.4670
21, 9606,1922.6746,2766.5764
21, 9769,2834.7146,3107.5308
21, 9322,3121.4229,2753.1848
21, 9770,2333.2778,1511.1094
21, 9771,2677.5059,2790.2383
21, 9772,2199.1570,2832.4187
21, 9773,2385.4331,1007.0232
21, 9774,2064.0203,1584.0079
21, 9651,2843.8083,3055.7168
21, 9580,2741.9438,2099.6270
